5.799999999999999600e-01,7.000000000000000666e-02,0.000000000000000000e+00,3.499999999999999778e-01
5.999999999999999778e-02,8.599999999999999867e-01,5.999999999999999778e-02,1.000000000000000021e-02
0.000000000000000000e+00,7.000000000000000666e-02,9.300000000000000488e-01,0.000000000000000000e+00
8.999999999999999667e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000311e-01
