1.100000000000000006e-01,1.000000000000000056e-01,2.999999999999999889e-02,7.600000000000000089e-01
0.000000000000000000e+00,7.199999999999999734e-01,1.799999999999999933e-01,1.000000000000000056e-01
0.000000000000000000e+00,5.000000000000000278e-02,8.900000000000000133e-01,5.999999999999999778e-02
1.000000000000000021e-02,2.000000000000000042e-02,0.000000000000000000e+00,9.799999999999999822e-01
