6.600000000000000311e-01,4.000000000000000083e-02,0.000000000000000000e+00,2.999999999999999889e-01
5.999999999999999778e-02,8.000000000000000444e-01,1.000000000000000056e-01,4.000000000000000083e-02
0.000000000000000000e+00,2.000000000000000111e-01,8.000000000000000444e-01,0.000000000000000000e+00
1.300000000000000044e-01,1.000000000000000021e-02,0.000000000000000000e+00,8.699999999999999956e-01
